id,text,entities,relations
1882,AvosLocker executable 05ba2df0033e3cd5b987d66b6de545df439d338a20165c0ba96cde8a74e463e5 Ransom.Win32.AVOSLOCKER.SMYXBLNT Mimikatz executable (x32 and x64) 912018ab3c6b16b39ee84f17745ff0c80a33cee241013ec35d0281e40c0658d9 HackTool.Win64.MIMIKATZ.ZTJA e81a8f8ad804c4d83869d7806a303ff04f31cce376c5df8aada2e9db2c1eeb98 HackTool.Win32.Mimikatz.CNFW Log4shell Nmap NSE script ddcb0e99f27e79d3536a15e0d51f7f33c38b2ae48677570f36f5e92863db5a96 Backdoor.Win32.CVE202144228.YACAH Impacket tool 14f0c4ce32821a7d25ea5e016ea26067d6615e3336c3baa854ea37a290a462a8 HackTool.Win32.Impacket.AA,"[{'end_offset': 128, 'id': 5525, 'label': 'tools', 'start_offset': 120}, {'end_offset': 356, 'id': 5529, 'label': 'tools', 'start_offset': 352}, {'end_offset': 86, 'id': 5523, 'label': 'hash', 'start_offset': 22}, {'end_offset': 432, 'id': 5530, 'label': 'hash', 'start_offset': 368}, {'end_offset': 10, 'id': 5522, 'label': 'malware', 'start_offset': 0}, {'end_offset': 218, 'id': 5527, 'label': 'hash', 'start_offset': 154}, {'end_offset': 312, 'id': 5528, 'label': 'hash', 'start_offset': 248}, {'end_offset': 545, 'id': 5533, 'label': 'hash', 'start_offset': 481}, {'end_offset': 475, 'id': 5531, 'label': 'tools', 'start_offset': 467}, {'end_offset': 572, 'id': 47007, 'label': 'tools', 'start_offset': 546}, {'end_offset': 247, 'id': 47009, 'label': 'tools', 'start_offset': 219}, {'end_offset': 351, 'id': 47011, 'label': 'vulnerability', 'start_offset': 342}, {'end_offset': 119, 'id': 47012, 'label': 'malware', 'start_offset': 87}, {'end_offset': 341, 'id': 47008, 'label': 'tools', 'start_offset': 313}, {'end_offset': 466, 'id': 47010, 'label': 'tools', 'start_offset': 433}]","[{'from_id': 47012, 'id': 288, 'to_id': 5522, 'type': 'duplicate-of'}, {'from_id': 5522, 'id': 287, 'to_id': 5523, 'type': 'consists-of'}]"
1262,"All five phishing campaigns targeted a Japanese manufacturing firm over the course of two months, but the final campaign also targeted a separate Japanese high-tech organization.","[{'end_offset': 27, 'id': 46637, 'label': 'attack-pattern', 'start_offset': 9}, {'end_offset': 177, 'id': 46639, 'label': 'identity', 'start_offset': 146}, {'end_offset': 61, 'id': 46638, 'label': 'identity', 'start_offset': 39}]","[{'from_id': 46637, 'id': 203, 'to_id': 46639, 'type': 'targets'}, {'from_id': 46637, 'id': 202, 'to_id': 46638, 'type': 'targets'}]"
2558," In our research, we’re able to outline that Shamoon 2 enters and spreads through an organization in three stages:  These stages are outlined in the image below.  And that credential theft is a key element in each stage:  It’s also worth noting that credentials are a keystone issue in Shamoon 2 wave 2 too: we saw evidence of targeting an organization’s virtual desktop infrastructure (VDI) solutions with default credentials.","[{'end_offset': 54, 'id': 47755, 'label': 'threat-actor', 'start_offset': 45}, {'end_offset': 302, 'id': 47758, 'label': 'campaign', 'start_offset': 286}, {'end_offset': 188, 'id': 47756, 'label': 'attack-pattern', 'start_offset': 172}]","[{'from_id': 47758, 'id': 349, 'to_id': 47756, 'type': 'uses'}]"
2391,"But because Earth Baku has updated its toolset with StealthVector, StealthMutant, and ScrambleCross for this new campaign, we have identified it as its own separate operation.","[{'end_offset': 22, 'id': 45488, 'label': 'threat-actor', 'start_offset': 12}, {'end_offset': 65, 'id': 45490, 'label': 'malware', 'start_offset': 52}, {'end_offset': 80, 'id': 45491, 'label': 'malware', 'start_offset': 67}, {'end_offset': 99, 'id': 45492, 'label': 'malware', 'start_offset': 86}]","[{'from_id': 45488, 'id': 102, 'to_id': 45491, 'type': 'uses'}, {'from_id': 45488, 'id': 103, 'to_id': 45492, 'type': 'uses'}, {'from_id': 45488, 'id': 101, 'to_id': 45490, 'type': 'uses'}]"
3912,"One notable vulnerability in the Microsoft Exchange Server is CVE-2020-0688, a remote code execution bug.","[{'end_offset': 58, 'id': 49764, 'label': 'SOFTWARE', 'start_offset': 33}, {'end_offset': 75, 'id': 49765, 'label': 'vulnerability', 'start_offset': 62}, {'end_offset': 100, 'id': 49766, 'label': 'attack-pattern', 'start_offset': 79}]","[{'from_id': 49764, 'id': 866, 'to_id': 49765, 'type': 'has'}, {'from_id': 49765, 'id': 867, 'to_id': 49766, 'type': 'uses'}]"
1320,FormerFirstRAT communicates using unencrypted HTTP over port 443; the use of mismatching ports and communication protocols is not uncommon in targeted attack campaigns.,"[{'end_offset': 14, 'id': 3993, 'label': 'malware', 'start_offset': 0}, {'end_offset': 167, 'id': 46669, 'label': 'campaign', 'start_offset': 142}]","[{'from_id': 46669, 'id': 210, 'to_id': 3993, 'type': 'uses'}]"
4244,"We found more code shared among the two threat actor’s malware, as Patchwork recently used multiple Delphi malware similar to some of the Delphi malware we described before.","[{'end_offset': 152, 'id': 50049, 'label': 'malware', 'start_offset': 138}, {'end_offset': 114, 'id': 50050, 'label': 'malware', 'start_offset': 100}, {'end_offset': 76, 'id': 50048, 'label': 'threat-actor', 'start_offset': 67}]","[{'from_id': 50048, 'id': 904, 'to_id': 50050, 'type': 'uses'}, {'from_id': 50049, 'id': 905, 'to_id': 50050, 'type': 'duplicate-of'}]"
3337,We have found several connections between BIOPASS RAT and the Winnti Group:,"[{'end_offset': 53, 'id': 10096, 'label': 'malware', 'start_offset': 42}, {'end_offset': 74, 'id': 48945, 'label': 'threat-actor', 'start_offset': 62}]","[{'from_id': 48945, 'id': 506, 'to_id': 10096, 'type': 'uses'}]"
14263,"Our analysis of the latest Maikspy variants revealed that users contracted the spyware from hxxp://miakhalifagame[.]com/, a website that distributes malicious apps (including the 2016 adult game) and connects to its C&C server to upload data from infected devices and machines.","[{'end_offset': 35, 'id': 48474, 'label': 'malware', 'start_offset': 27}, {'end_offset': 120, 'id': 48475, 'label': 'URL', 'start_offset': 92}, {'end_offset': 226, 'id': 48477, 'label': 'Infrastucture', 'start_offset': 216}, {'end_offset': 183, 'id': 48476, 'label': 'TIME', 'start_offset': 179}]","[{'from_id': 48474, 'id': 424, 'to_id': 48475, 'type': 'related-to'}, {'from_id': 48475, 'id': 425, 'to_id': 48477, 'type': 'related-to'}, {'from_id': 48477, 'id': 426, 'to_id': 48474, 'type': 'related-to'}]"
4847,"A recent campaign from an Indian hack-for-hire operator was observed targeting an IT company in Cyprus, an education institution in Nigeria, a fintech company in the Balkans and a shopping company in Israel.","[{'end_offset': 206, 'id': 50812, 'label': 'location', 'start_offset': 200}, {'end_offset': 102, 'id': 50809, 'label': 'location', 'start_offset': 96}, {'end_offset': 32, 'id': 50807, 'label': 'location', 'start_offset': 26}, {'end_offset': 55, 'id': 50808, 'label': 'identity', 'start_offset': 33}, {'end_offset': 139, 'id': 50810, 'label': 'location', 'start_offset': 132}, {'end_offset': 173, 'id': 50811, 'label': 'location', 'start_offset': 166}]","[{'from_id': 50808, 'id': 1020, 'to_id': 50807, 'type': 'located-at'}, {'from_id': 50808, 'id': 1021, 'to_id': 50809, 'type': 'targets'}, {'from_id': 50808, 'id': 1023, 'to_id': 50811, 'type': 'targets'}, {'from_id': 50808, 'id': 1024, 'to_id': 50812, 'type': 'targets'}, {'from_id': 50808, 'id': 1022, 'to_id': 50810, 'type': 'targets'}]"
4826,"COLDRIVER, a Russian-based threat actor sometimes referred to as Callisto, continues to send credential phishing emails to targets including government and defense officials, politicians, NGOs and think tanks, and journalists.","[{'end_offset': 20, 'id': 50774, 'label': 'location', 'start_offset': 13}, {'end_offset': 73, 'id': 50775, 'label': 'threat-actor', 'start_offset': 65}, {'end_offset': 9, 'id': 50773, 'label': 'threat-actor', 'start_offset': 0}, {'end_offset': 119, 'id': 50776, 'label': 'attack-pattern', 'start_offset': 93}]","[{'from_id': 50773, 'id': 1013, 'to_id': 50774, 'type': 'located-at'}, {'from_id': 50775, 'id': 1014, 'to_id': 50773, 'type': 'duplicate-of'}]"
947, Taomike is a Chinese company that aims to become the biggest mobile advertisement solution platform in China.,"[{'end_offset': 8, 'id': 46455, 'label': 'identity', 'start_offset': 1}, {'end_offset': 21, 'id': 46456, 'label': 'location', 'start_offset': 14}, {'end_offset': 109, 'id': 46457, 'label': 'location', 'start_offset': 104}]","[{'from_id': 46455, 'id': 192, 'to_id': 46456, 'type': 'located-at'}]"
13922,"As previously mentioned, DarkSide avoids victimizing companies in CIS countries.","[{'end_offset': 34, 'id': 48750, 'label': 'malware', 'start_offset': 25}, {'end_offset': 79, 'id': 48751, 'label': 'location', 'start_offset': 66}]","[{'from_id': 48750, 'id': 456, 'to_id': 48751, 'type': 'related-to'}]"
2496,"Palo Alto Networks Cortex XDR Prevent and Pro customers running agent version 7.4 and above with content version 450-87751 on Linux devices are protected from CVE-2022-22963 using the Java Deserialization module; customers running agent version 7.7 and content 480 and above are protected from CVE-2022-22963 and CVE-2022-22965 for both Windows and Linux using the Java Deserialization module; other OSes and exploits receive protections from post-exploitation activities using Behavioral Threat Protection, Password Theft Prevention, Anti Ransomware and other Anti Exploitation modules.","[{'end_offset': 173, 'id': 47587, 'label': 'vulnerability', 'start_offset': 159}, {'end_offset': 45, 'id': 47585, 'label': 'SOFTWARE', 'start_offset': 0}, {'end_offset': 211, 'id': 47588, 'label': 'SOFTWARE', 'start_offset': 184}, {'end_offset': 327, 'id': 47590, 'label': 'vulnerability', 'start_offset': 313}, {'end_offset': 344, 'id': 47591, 'label': 'SOFTWARE', 'start_offset': 337}, {'end_offset': 392, 'id': 47593, 'label': 'SOFTWARE', 'start_offset': 365}, {'end_offset': 131, 'id': 47586, 'label': 'SOFTWARE', 'start_offset': 126}, {'end_offset': 308, 'id': 47589, 'label': 'vulnerability', 'start_offset': 294}, {'end_offset': 354, 'id': 47592, 'label': 'SOFTWARE', 'start_offset': 349}]","[{'from_id': 47587, 'id': 342, 'to_id': 47588, 'type': 'related-to'}]"
4817,Follina is a remote code execution (RCE) vulnerability in the Microsoft Windows Support Diagnostic Tool (MSDT).,"[{'end_offset': 110, 'id': 50748, 'label': 'SOFTWARE', 'start_offset': 62}, {'end_offset': 54, 'id': 50746, 'label': 'vulnerability', 'start_offset': 13}, {'end_offset': 7, 'id': 50747, 'label': 'vulnerability', 'start_offset': 0}]","[{'from_id': 50746, 'id': 1004, 'to_id': 50747, 'type': 'duplicate-of'}, {'from_id': 50748, 'id': 1005, 'to_id': 50747, 'type': 'has'}]"
3766," Attackers can, therefore, leverage CVE-2022-22954 to remotely execute commands to overwrite specific paths.","[{'end_offset': 107, 'id': 49598, 'label': 'attack-pattern', 'start_offset': 83}, {'end_offset': 50, 'id': 49596, 'label': 'vulnerability', 'start_offset': 36}, {'end_offset': 79, 'id': 49597, 'label': 'attack-pattern', 'start_offset': 54}]","[{'from_id': 49596, 'id': 842, 'to_id': 49597, 'type': 'uses'}, {'from_id': 49596, 'id': 843, 'to_id': 49598, 'type': 'uses'}]"
4850,"One cluster of this activity frequently targets government, healthcare, and telecom sectors in Saudi Arabia, the United Arab Emirates, and Bahrain with credential phishing campaigns.","[{'end_offset': 107, 'id': 50820, 'label': 'location', 'start_offset': 95}, {'end_offset': 133, 'id': 50821, 'label': 'location', 'start_offset': 113}, {'end_offset': 146, 'id': 50822, 'label': 'location', 'start_offset': 139}, {'end_offset': 181, 'id': 50823, 'label': 'campaign', 'start_offset': 152}]","[{'from_id': 50823, 'id': 1025, 'to_id': 50822, 'type': 'targets'}, {'from_id': 50823, 'id': 1026, 'to_id': 50820, 'type': 'targets'}, {'from_id': 50823, 'id': 1027, 'to_id': 50821, 'type': 'targets'}]"
2298,"In late August 2021, TAG discovered watering hole attacks targeting visitors to Hong Kong websites for a media outlet and a prominent pro-democracy labor and political group.","[{'end_offset': 19, 'id': 45449, 'label': 'TIME', 'start_offset': 8}, {'end_offset': 49, 'id': 45451, 'label': 'attack-pattern', 'start_offset': 36}, {'end_offset': 173, 'id': 45453, 'label': 'identity', 'start_offset': 134}, {'end_offset': 90, 'id': 45452, 'label': 'location', 'start_offset': 80}, {'end_offset': 24, 'id': 45450, 'label': 'identity', 'start_offset': 21}]","[{'from_id': 45453, 'id': 97, 'to_id': 45451, 'type': 'targets'}, {'from_id': 45451, 'id': 96, 'to_id': 45452, 'type': 'targets'}]"
13551,The script connects to the Water Pamola’s server and downloads additional payloads.,"[{'end_offset': 10, 'id': 51627, 'label': 'malware', 'start_offset': 4}, {'end_offset': 48, 'id': 51626, 'label': 'Infrastucture', 'start_offset': 27}]","[{'from_id': 51627, 'id': 1117, 'to_id': 51626, 'type': 'beacons-to'}]"
2354,Beer was able to quickly recognize this exploit as a variant of an earlier port type confusion vulnerability he analyzed in the XNU kernel (CVE-2020-27932).,"[{'end_offset': 138, 'id': 47411, 'label': 'SOFTWARE', 'start_offset': 128}, {'end_offset': 154, 'id': 47412, 'label': 'vulnerability', 'start_offset': 140}]","[{'from_id': 47412, 'id': 318, 'to_id': 47411, 'type': 'has'}]"
2061,", we were able to observe another GitHub account with the name l4ckyguy, sharing the profile picture, location and URL in the description, with a link to the previously observed account (x4kme), and a name, Ivan Topor, which we believe may be another alias for this threat actor.","[{'end_offset': 40, 'id': 45241, 'label': 'SOFTWARE', 'start_offset': 34}, {'end_offset': 71, 'id': 45242, 'label': 'identity', 'start_offset': 63}, {'end_offset': 192, 'id': 45243, 'label': 'threat-actor', 'start_offset': 187}, {'end_offset': 218, 'id': 45244, 'label': 'identity', 'start_offset': 207}, {'end_offset': 114, 'id': 6137, 'label': 'location', 'start_offset': 111}, {'end_offset': 198, 'id': 6138, 'label': 'location', 'start_offset': 195}, {'end_offset': 239, 'id': 6140, 'label': 'location', 'start_offset': 236}]","[{'from_id': 45243, 'id': 93, 'to_id': 45244, 'type': 'related-to'}, {'from_id': 45243, 'id': 92, 'to_id': 45242, 'type': 'related-to'}]"
4383,"Like much of their tooling, HYPERSCRAPE is not notable for its technical sophistication, but rather its effectiveness in accomplishing Charming Kitten’s objectives.","[{'end_offset': 39, 'id': 50196, 'label': 'malware', 'start_offset': 28}, {'end_offset': 150, 'id': 50197, 'label': 'threat-actor', 'start_offset': 135}]","[{'from_id': 50197, 'id': 931, 'to_id': 50196, 'type': 'uses'}]"
1716,"I2P users can access specific I2P services that are only accessible on I2P, or access Internet resources without exposing their IP address.  In the case of CryptoWall 3.0, the malware is attempting to access multiple .i2p resources only accessible through I2P, also known as “eepSites.”  The CryptoWall 3.0 uses I2P in the same way CryptoWall 2.0 used Tor, to give victims access to a decrypting service to get their files back.","[{'end_offset': 74, 'id': 45105, 'label': 'SOFTWARE', 'start_offset': 71}, {'end_offset': 33, 'id': 45104, 'label': 'SOFTWARE', 'start_offset': 30}, {'end_offset': 170, 'id': 45106, 'label': 'malware', 'start_offset': 156}, {'end_offset': 260, 'id': 45107, 'label': 'SOFTWARE', 'start_offset': 256}, {'end_offset': 306, 'id': 45108, 'label': 'malware', 'start_offset': 292}, {'end_offset': 315, 'id': 45110, 'label': 'SOFTWARE', 'start_offset': 312}, {'end_offset': 346, 'id': 45111, 'label': 'malware', 'start_offset': 332}, {'end_offset': 3, 'id': 45103, 'label': 'SOFTWARE', 'start_offset': 0}, {'end_offset': 355, 'id': 5104, 'label': 'tools', 'start_offset': 352}]","[{'from_id': 45111, 'id': 250, 'to_id': 5104, 'type': 'uses'}, {'from_id': 45108, 'id': 252, 'to_id': 45111, 'type': 'related-to'}, {'from_id': 45106, 'id': 253, 'to_id': 45107, 'type': 'uses'}, {'from_id': 45108, 'id': 251, 'to_id': 45110, 'type': 'uses'}]"
3362,c1222.txt  BIOPASS RAT Python Script (C1222 module)  Trojan,"[{'end_offset': 22, 'id': 10176, 'label': 'malware', 'start_offset': 11}, {'end_offset': 9, 'id': 48978, 'label': 'FILEPATH', 'start_offset': 0}]","[{'from_id': 48978, 'id': 533, 'to_id': 10176, 'type': 'indicates'}]"
2594,"In December 2021, the Ministry of Health of Brazil fell victim to an attack claimed by Lapsus$ (Figure 2).","[{'end_offset': 16, 'id': 47778, 'label': 'TIME', 'start_offset': 3}, {'end_offset': 94, 'id': 47780, 'label': 'threat-actor', 'start_offset': 87}, {'end_offset': 50, 'id': 47779, 'label': 'identity', 'start_offset': 22}]","[{'from_id': 47780, 'id': 351, 'to_id': 47779, 'type': 'targets'}]"
3911,"Based on our investigation, the Chopper web shell is dropped via a system token, potentially via a Microsoft Exchange Server vulnerability.","[{'end_offset': 138, 'id': 49762, 'label': 'vulnerability', 'start_offset': 99}, {'end_offset': 49, 'id': 49763, 'label': 'malware', 'start_offset': 32}]","[{'from_id': 49763, 'id': 865, 'to_id': 49762, 'type': 'exploits'}]"
4460,"At the time, our Android team released research about a newly discovered family of spyware related to Pegasus that was used in a targeted attack on a small number of Android devices.","[{'end_offset': 109, 'id': 50243, 'label': 'malware', 'start_offset': 102}, {'end_offset': 173, 'id': 50244, 'label': 'SOFTWARE', 'start_offset': 166}, {'end_offset': 29, 'id': 50245, 'label': 'identity', 'start_offset': 17}]","[{'from_id': 50243, 'id': 934, 'to_id': 50244, 'type': 'targets'}]"
554,"For example, the Xorist ransomware (SHA256: 4979A10B81C41ECC0FC3A0F376ADE766CE616D2301639F74E0277047CC40E3D6) demanded £1,000 for a ransom; the bitcoin wallet address was 1BFqrLCDwwrxueY7FFDn8DqeoasPJignxt.","[{'end_offset': 108, 'id': 1837, 'label': 'hash', 'start_offset': 44}, {'end_offset': 34, 'id': 46168, 'label': 'malware', 'start_offset': 17}, {'end_offset': 151, 'id': 46169, 'label': 'SOFTWARE', 'start_offset': 144}]","[{'from_id': 1837, 'id': 157, 'to_id': 46168, 'type': 'indicates'}]"
4804,"Here is a deeper look at some campaign activity TAG has observed since our last update: Turla, a group publicly attributed to Russia’s Federal Security Service (FSB), recently hosted Android apps on a domain spoofing the Ukrainian Azov Regiment.","[{'end_offset': 51, 'id': 50714, 'label': 'identity', 'start_offset': 48}, {'end_offset': 93, 'id': 50715, 'label': 'threat-actor', 'start_offset': 88}, {'end_offset': 190, 'id': 50719, 'label': 'SOFTWARE', 'start_offset': 183}, {'end_offset': 132, 'id': 50716, 'label': 'location', 'start_offset': 126}, {'end_offset': 165, 'id': 50717, 'label': 'identity', 'start_offset': 135}, {'end_offset': 244, 'id': 50718, 'label': 'identity', 'start_offset': 221}]","[{'from_id': 50717, 'id': 994, 'to_id': 50716, 'type': 'located-at'}, {'from_id': 50715, 'id': 995, 'to_id': 50717, 'type': 'attributed-to'}, {'from_id': 50715, 'id': 996, 'to_id': 50718, 'type': 'impersonates'}, {'from_id': 50715, 'id': 997, 'to_id': 50719, 'type': 'uses'}]"
304,"Last Tuesday, Trusteer reported that a new variant of Citadel, which has long relied on VNC to give attackers remote control over systems, began adding new credentials to systems it infects and enabling the standard Windows remote desktop application (RDP).","[{'end_offset': 61, 'id': 1035, 'label': 'malware', 'start_offset': 54}, {'end_offset': 91, 'id': 46000, 'label': 'tools', 'start_offset': 88}, {'end_offset': 256, 'id': 46001, 'label': 'tools', 'start_offset': 216}, {'end_offset': 22, 'id': 46002, 'label': 'identity', 'start_offset': 14}, {'end_offset': 12, 'id': 46003, 'label': 'TIME', 'start_offset': 0}]","[{'from_id': 1035, 'id': 142, 'to_id': 46000, 'type': 'uses'}, {'from_id': 1035, 'id': 143, 'to_id': 46001, 'type': 'uses'}]"
13156,"A sample scenario of the USBferry attack Tropic Trooper is well aware that military or government organizations may have more robust security in their physically isolated environments (i.e., the use of biometrics or USB use in a quarantined machine before an air-gapped environment).","[{'end_offset': 55, 'id': 48940, 'label': 'threat-actor', 'start_offset': 41}, {'end_offset': 34, 'id': 48939, 'label': 'malware', 'start_offset': 25}]","[{'from_id': 48939, 'id': 504, 'to_id': 48940, 'type': 'related-to'}]"
